y,A,Z,N,A^2,A^3,A^4,A^1/2,A^1/3,A^2/3,1/A,1/A^2,1/A^3,1/A^4,A^-1/2,A^-1/3,A^-2/3,Z^2,Z^3,Z^4,Z^1/2,Z^1/3,Z^2/3,1/Z,1/Z^2,1/Z^3,1/Z^4,Z^-1/2,Z^-1/3,Z^-2/3,N^2,N^3,N^4,N^1/2,N^1/3,N^2/3,1/N,1/N^2,1/N^3,1/N^4,N^-1/2,N^-1/3,N^-2/3,Parity
7.5423284,17,9,8,289,4913,83521,4.123105626,2.571281591,6.611489018,0.058823529,0.003460208,0.000203542,1.1973E-05,0.242535625,0.388911119,0.151251858,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,0
6.6404991,17,10,7,289,4913,83521,4.123105626,2.571281591,6.611489018,0.058823529,0.003460208,0.000203542,1.1973E-05,0.242535625,0.388911119,0.151251858,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,49,343,2401,2.645751311,1.912931183,3.65930571,0.142857143,0.020408163,0.002915452,0.000416493,0.377964473,0.522757959,0.273275883,0
5.5227653,17,11,6,289,4913,83521,4.123105626,2.571281591,6.611489018,0.058823529,0.003460208,0.000203542,1.1973E-05,0.242535625,0.388911119,0.151251858,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,36,216,1296,2.449489743,1.817120593,3.301927249,0.166666667,0.027777778,0.00462963,0.000771605,0.40824829,0.550321208,0.302853432,0
4.9766306,18,5,13,324,5832,104976,4.242640687,2.620741394,6.868285455,0.055555556,0.00308642,0.000171468,9.52599E-06,0.23570226,0.381571414,0.145596744,25,125,625,2.236067977,1.709975947,2.924017738,0.2,0.04,0.008,0.0016,0.447213595,0.584803548,0.341995189,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,-1
6.4261321,18,6,12,324,5832,104976,4.242640687,2.620741394,6.868285455,0.055555556,0.00308642,0.000171468,9.52599E-06,0.23570226,0.381571414,0.145596744,36,216,1296,2.449489743,1.817120593,3.301927249,0.166666667,0.027777778,0.00462963,0.000771605,0.40824829,0.550321208,0.302853432,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,1
7.0385627,18,7,11,324,5832,104976,4.242640687,2.620741394,6.868285455,0.055555556,0.00308642,0.000171468,9.52599E-06,0.23570226,0.381571414,0.145596744,49,343,2401,2.645751311,1.912931183,3.65930571,0.142857143,0.020408163,0.002915452,0.000416493,0.377964473,0.522757959,0.273275883,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,-1
7.7670981,18,8,10,324,5832,104976,4.242640687,2.620741394,6.868285455,0.055555556,0.00308642,0.000171468,9.52599E-06,0.23570226,0.381571414,0.145596744,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,1
7.6316383,18,9,9,324,5832,104976,4.242640687,2.620741394,6.868285455,0.055555556,0.00308642,0.000171468,9.52599E-06,0.23570226,0.381571414,0.145596744,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,-1
7.3412577,18,10,8,324,5832,104976,4.242640687,2.620741394,6.868285455,0.055555556,0.00308642,0.000171468,9.52599E-06,0.23570226,0.381571414,0.145596744,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,1
6.2022176,18,11,7,324,5832,104976,4.242640687,2.620741394,6.868285455,0.055555556,0.00308642,0.000171468,9.52599E-06,0.23570226,0.381571414,0.145596744,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,49,343,2401,2.645751311,1.912931183,3.65930571,0.142857143,0.020408163,0.002915452,0.000416493,0.377964473,0.522757959,0.273275883,-1
4.7196346,19,5,14,361,6859,130321,4.358898944,2.668401649,7.120367359,0.052631579,0.002770083,0.000145794,7.67336E-06,0.229415734,0.374756177,0.140442192,25,125,625,2.236067977,1.709975947,2.924017738,0.2,0.04,0.008,0.0016,0.447213595,0.584803548,0.341995189,196,2744,38416,3.741657387,2.410142264,5.808785734,0.071428571,0.005102041,0.000364431,2.60308E-05,0.267261242,0.414913267,0.172153019,0
6.118274,19,6,13,361,6859,130321,4.358898944,2.668401649,7.120367359,0.052631579,0.002770083,0.000145794,7.67336E-06,0.229415734,0.374756177,0.140442192,36,216,1296,2.449489743,1.817120593,3.301927249,0.166666667,0.027777778,0.00462963,0.000771605,0.40824829,0.550321208,0.302853432,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,0
6.9485452,19,7,12,361,6859,130321,4.358898944,2.668401649,7.120367359,0.052631579,0.002770083,0.000145794,7.67336E-06,0.229415734,0.374756177,0.140442192,49,343,2401,2.645751311,1.912931183,3.65930571,0.142857143,0.020408163,0.002915452,0.000416493,0.377964473,0.522757959,0.273275883,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,0
7.5664952,19,8,11,361,6859,130321,4.358898944,2.668401649,7.120367359,0.052631579,0.002770083,0.000145794,7.67336E-06,0.229415734,0.374756177,0.140442192,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,0
7.7790192,19,9,10,361,6859,130321,4.358898944,2.668401649,7.120367359,0.052631579,0.002770083,0.000145794,7.67336E-06,0.229415734,0.374756177,0.140442192,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,0
7.5673431,19,10,9,361,6859,130321,4.358898944,2.668401649,7.120367359,0.052631579,0.002770083,0.000145794,7.67336E-06,0.229415734,0.374756177,0.140442192,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,0
6.9378864,19,11,8,361,6859,130321,4.358898944,2.668401649,7.120367359,0.052631579,0.002770083,0.000145794,7.67336E-06,0.229415734,0.374756177,0.140442192,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,0
5.9014992,19,12,7,361,6859,130321,4.358898944,2.668401649,7.120367359,0.052631579,0.002770083,0.000145794,7.67336E-06,0.229415734,0.374756177,0.140442192,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,49,343,2401,2.645751311,1.912931183,3.65930571,0.142857143,0.020408163,0.002915452,0.000416493,0.377964473,0.522757959,0.273275883,0
4.4056529,20,5,15,400,8000,160000,4.472135955,2.714417617,7.368062997,0.05,0.0025,0.000125,0.00000625,0.223606798,0.36840315,0.135720881,25,125,625,2.236067977,1.709975947,2.924017738,0.2,0.04,0.008,0.0016,0.447213595,0.584803548,0.341995189,225,3375,50625,3.872983346,2.466212074,6.082201996,0.066666667,0.004444444,0.000296296,1.97531E-05,0.25819889,0.405480133,0.164414138,-1
5.9614356,20,6,14,400,8000,160000,4.472135955,2.714417617,7.368062997,0.05,0.0025,0.000125,0.00000625,0.223606798,0.36840315,0.135720881,36,216,1296,2.449489743,1.817120593,3.301927249,0.166666667,0.027777778,0.00462963,0.000771605,0.40824829,0.550321208,0.302853432,196,2744,38416,3.741657387,2.410142264,5.808785734,0.071428571,0.005102041,0.000364431,2.60308E-05,0.267261242,0.414913267,0.172153019,1
6.7091717,20,7,13,400,8000,160000,4.472135955,2.714417617,7.368062997,0.05,0.0025,0.000125,0.00000625,0.223606798,0.36840315,0.135720881,49,343,2401,2.645751311,1.912931183,3.65930571,0.142857143,0.020408163,0.002915452,0.000416493,0.377964473,0.522757959,0.273275883,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,-1
7.5685707,20,8,12,400,8000,160000,4.472135955,2.714417617,7.368062997,0.05,0.0025,0.000125,0.00000625,0.223606798,0.36840315,0.135720881,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,1
7.7201351,20,9,11,400,8000,160000,4.472135955,2.714417617,7.368062997,0.05,0.0025,0.000125,0.00000625,0.223606798,0.36840315,0.135720881,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,-1
8.0322412,20,10,10,400,8000,160000,4.472135955,2.714417617,7.368062997,0.05,0.0025,0.000125,0.00000625,0.223606798,0.36840315,0.135720881,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,1
7.2985028,20,11,9,400,8000,160000,4.472135955,2.714417617,7.368062997,0.05,0.0025,0.000125,0.00000625,0.223606798,0.36840315,0.135720881,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,-1
6.7280252,20,12,8,400,8000,160000,4.472135955,2.714417617,7.368062997,0.05,0.0025,0.000125,0.00000625,0.223606798,0.36840315,0.135720881,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,1
4.1525265,21,5,16,441,9261,194481,4.582575695,2.758924176,7.611662611,0.047619048,0.002267574,0.00010798,5.14189E-06,0.21821789,0.362460124,0.131377342,25,125,625,2.236067977,1.709975947,2.924017738,0.2,0.04,0.008,0.0016,0.447213595,0.584803548,0.341995189,256,4096,65536,4,2.5198421,6.349604208,0.0625,0.00390625,0.000244141,1.52588E-05,0.25,0.396850263,0.157490131,0
6.6090159,21,7,14,441,9261,194481,4.582575695,2.758924176,7.611662611,0.047619048,0.002267574,0.00010798,5.14189E-06,0.21821789,0.362460124,0.131377342,49,343,2401,2.645751311,1.912931183,3.65930571,0.142857143,0.020408163,0.002915452,0.000416493,0.377964473,0.522757959,0.273275883,196,2744,38416,3.741657387,2.410142264,5.808785734,0.071428571,0.005102041,0.000364431,2.60308E-05,0.267261242,0.414913267,0.172153019,0
7.3893747,21,8,13,441,9261,194481,4.582575695,2.758924176,7.611662611,0.047619048,0.002267574,0.00010798,5.14189E-06,0.21821789,0.362460124,0.131377342,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,0
7.7382934,21,9,12,441,9261,194481,4.582575695,2.758924176,7.611662611,0.047619048,0.002267574,0.00010798,5.14189E-06,0.21821789,0.362460124,0.131377342,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,0
7.9717136,21,10,11,441,9261,194481,4.582575695,2.758924176,7.611662611,0.047619048,0.002267574,0.00010798,5.14189E-06,0.21821789,0.362460124,0.131377342,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,0
7.7655581,21,11,10,441,9261,194481,4.582575695,2.758924176,7.611662611,0.047619048,0.002267574,0.00010798,5.14189E-06,0.21821789,0.362460124,0.131377342,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,0
7.1050317,21,12,9,441,9261,194481,4.582575695,2.758924176,7.611662611,0.047619048,0.002267574,0.00010798,5.14189E-06,0.21821789,0.362460124,0.131377342,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,0
5.4210778,22,6,16,484,10648,234256,4.69041576,2.802039331,7.851424411,0.045454545,0.002066116,9.39144E-05,4.26883E-06,0.213200716,0.356882928,0.127365424,36,216,1296,2.449489743,1.817120593,3.301927249,0.166666667,0.027777778,0.00462963,0.000771605,0.40824829,0.550321208,0.302853432,256,4096,65536,4,2.5198421,6.349604208,0.0625,0.00390625,0.000244141,1.52588E-05,0.25,0.396850263,0.157490131,1
6.3785347,22,7,15,484,10648,234256,4.69041576,2.802039331,7.851424411,0.045454545,0.002066116,9.39144E-05,4.26883E-06,0.213200716,0.356882928,0.127365424,49,343,2401,2.645751311,1.912931183,3.65930571,0.142857143,0.020408163,0.002915452,0.000416493,0.377964473,0.522757959,0.273275883,225,3375,50625,3.872983346,2.466212074,6.082201996,0.066666667,0.004444444,0.000296296,1.97531E-05,0.25819889,0.405480133,0.164414138,-1
7.3648722,22,8,14,484,10648,234256,4.69041576,2.802039331,7.851424411,0.045454545,0.002066116,9.39144E-05,4.26883E-06,0.213200716,0.356882928,0.127365424,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,196,2744,38416,3.741657387,2.410142264,5.808785734,0.071428571,0.005102041,0.000364431,2.60308E-05,0.267261242,0.414913267,0.172153019,1
7.6242954,22,9,13,484,10648,234256,4.69041576,2.802039331,7.851424411,0.045454545,0.002066116,9.39144E-05,4.26883E-06,0.213200716,0.356882928,0.127365424,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,-1
8.0804656,22,10,12,484,10648,234256,4.69041576,2.802039331,7.851424411,0.045454545,0.002066116,9.39144E-05,4.26883E-06,0.213200716,0.356882928,0.127365424,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,1
7.9156624,22,11,11,484,10648,234256,4.69041576,2.802039331,7.851424411,0.045454545,0.002066116,9.39144E-05,4.26883E-06,0.213200716,0.356882928,0.127365424,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,-1
7.6627645,22,12,10,484,10648,234256,4.69041576,2.802039331,7.851424411,0.045454545,0.002066116,9.39144E-05,4.26883E-06,0.213200716,0.356882928,0.127365424,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,1
6.2366721,23,7,16,529,12167,279841,4.795831523,2.84386698,8.087579399,0.043478261,0.001890359,8.21895E-05,3.57346E-06,0.208514414,0.351633887,0.12364639,49,343,2401,2.645751311,1.912931183,3.65930571,0.142857143,0.020408163,0.002915452,0.000416493,0.377964473,0.522757959,0.273275883,256,4096,65536,4,2.5198421,6.349604208,0.0625,0.00390625,0.000244141,1.52588E-05,0.25,0.396850263,0.157490131,0
7.1634856,23,8,15,529,12167,279841,4.795831523,2.84386698,8.087579399,0.043478261,0.001890359,8.21895E-05,3.57346E-06,0.208514414,0.351633887,0.12364639,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,225,3375,50625,3.872983346,2.466212074,6.082201996,0.066666667,0.004444444,0.000296296,1.97531E-05,0.25819889,0.405480133,0.164414138,0
7.6223447,23,9,14,529,12167,279841,4.795831523,2.84386698,8.087579399,0.043478261,0.001890359,8.21895E-05,3.57346E-06,0.208514414,0.351633887,0.12364639,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,196,2744,38416,3.741657387,2.410142264,5.808785734,0.071428571,0.005102041,0.000364431,2.60308E-05,0.267261242,0.414913267,0.172153019,0
7.9552561,23,10,13,529,12167,279841,4.795831523,2.84386698,8.087579399,0.043478261,0.001890359,8.21895E-05,3.57346E-06,0.208514414,0.351633887,0.12364639,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,0
8.1114936,23,11,12,529,12167,279841,4.795831523,2.84386698,8.087579399,0.043478261,0.001890359,8.21895E-05,3.57346E-06,0.208514414,0.351633887,0.12364639,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,0
7.9011229,23,12,11,529,12167,279841,4.795831523,2.84386698,8.087579399,0.043478261,0.001890359,8.21895E-05,3.57346E-06,0.208514414,0.351633887,0.12364639,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,0
7.3357275,23,13,10,529,12167,279841,4.795831523,2.84386698,8.087579399,0.043478261,0.001890359,8.21895E-05,3.57346E-06,0.208514414,0.351633887,0.12364639,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,0
7.0396855,24,8,16,576,13824,331776,4.898979486,2.884499141,8.320335292,0.041666667,0.001736111,7.2338E-05,3.01408E-06,0.204124145,0.346680637,0.120187464,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,256,4096,65536,4,2.5198421,6.349604208,0.0625,0.00390625,0.000244141,1.52588E-05,0.25,0.396850263,0.157490131,1
7.4635831,24,9,15,576,13824,331776,4.898979486,2.884499141,8.320335292,0.041666667,0.001736111,7.2338E-05,3.01408E-06,0.204124145,0.346680637,0.120187464,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,225,3375,50625,3.872983346,2.466212074,6.082201996,0.066666667,0.004444444,0.000296296,1.97531E-05,0.25819889,0.405480133,0.164414138,-1
7.9933252,24,10,14,576,13824,331776,4.898979486,2.884499141,8.320335292,0.041666667,0.001736111,7.2338E-05,3.01408E-06,0.204124145,0.346680637,0.120187464,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,196,2744,38416,3.741657387,2.410142264,5.808785734,0.071428571,0.005102041,0.000364431,2.60308E-05,0.267261242,0.414913267,0.172153019,1
8.0634882,24,11,13,576,13824,331776,4.898979486,2.884499141,8.320335292,0.041666667,0.001736111,7.2338E-05,3.01408E-06,0.204124145,0.346680637,0.120187464,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,-1
8.2607103,24,12,12,576,13824,331776,4.898979486,2.884499141,8.320335292,0.041666667,0.001736111,7.2338E-05,3.01408E-06,0.204124145,0.346680637,0.120187464,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,1
7.6495806,24,13,11,576,13824,331776,4.898979486,2.884499141,8.320335292,0.041666667,0.001736111,7.2338E-05,3.01408E-06,0.204124145,0.346680637,0.120187464,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,-1
7.1672329,24,14,10,576,13824,331776,4.898979486,2.884499141,8.320335292,0.041666667,0.001736111,7.2338E-05,3.01408E-06,0.204124145,0.346680637,0.120187464,196,2744,38416,3.741657387,2.410142264,5.808785734,0.071428571,0.005102041,0.000364431,2.60308E-05,0.267261242,0.414913267,0.172153019,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,1
6.7278058,25,8,17,625,15625,390625,5,2.924017738,8.549879733,0.04,0.0016,0.000064,0.00000256,0.2,0.341995189,0.11696071,64,512,4096,2.828427125,2,4,0.125,0.015625,0.001953125,0.000244141,0.353553391,0.5,0.25,289,4913,83521,4.123105626,2.571281591,6.611489018,0.058823529,0.003460208,0.000203542,1.1973E-05,0.242535625,0.388911119,0.151251858,0
7.3363065,25,9,16,625,15625,390625,5,2.924017738,8.549879733,0.04,0.0016,0.000064,0.00000256,0.2,0.341995189,0.11696071,81,729,6561,3,2.080083823,4.326748711,0.111111111,0.012345679,0.001371742,0.000152416,0.333333333,0.480749857,0.231120425,256,4096,65536,4,2.5198421,6.349604208,0.0625,0.00390625,0.000244141,1.52588E-05,0.25,0.396850263,0.157490131,0
7.8397994,25,10,15,625,15625,390625,5,2.924017738,8.549879733,0.04,0.0016,0.000064,0.00000256,0.2,0.341995189,0.11696071,100,1000,10000,3.16227766,2.15443469,4.641588834,0.1,0.01,0.001,0.0001,0.316227766,0.464158883,0.215443469,225,3375,50625,3.872983346,2.466212074,6.082201996,0.066666667,0.004444444,0.000296296,1.97531E-05,0.25819889,0.405480133,0.164414138,0
8.1013979,25,11,14,625,15625,390625,5,2.924017738,8.549879733,0.04,0.0016,0.000064,0.00000256,0.2,0.341995189,0.11696071,121,1331,14641,3.31662479,2.223980091,4.946087443,0.090909091,0.008264463,0.000751315,6.83013E-05,0.301511345,0.449644313,0.202180008,196,2744,38416,3.741657387,2.410142264,5.808785734,0.071428571,0.005102041,0.000364431,2.60308E-05,0.267261242,0.414913267,0.172153019,0
8.2235028,25,12,13,625,15625,390625,5,2.924017738,8.549879733,0.04,0.0016,0.000064,0.00000256,0.2,0.341995189,0.11696071,144,1728,20736,3.464101615,2.289428485,5.241482788,0.083333333,0.006944444,0.000578704,4.82253E-05,0.288675135,0.436790232,0.190785707,169,2197,28561,3.605551275,2.351334688,5.528774814,0.076923077,0.00591716,0.000455166,3.50128E-05,0.277350098,0.42529037,0.180871899,0
